Feature,Value
words per sent,46.6
LIX,67.84463519313304
# words,466
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6514084507042254
adjectives,3.4
nouns,9.5
verbs,4.5
pronouns,9.1
particles,11.2
punctuation marks,7.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.2
full verbs,3.2
split verbs,0.1
nominative,2.4
accusative,2.1
dative,2.8
genitive,0.9
gen modifiers,0.8
prep with gen,0.0
all genitives,0.8
accusative obj,1.2
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.6
gen+prep obj,0.2
present forms,1.0
past forms,0.6
perfect forms,0.2
pqp forms,0.1
perfect+pqp forms,0.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.3
comp+superlative,0.4
conjunctions,0.4
subjunctions,0.2
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.2
question words,0.5
question marks,0.0
subj/pred inversions,0.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,173.8
concessive,18.2
conditional,305.9
consecutive,7.7
final,24.9
interrogative,9.7
modal,67.3
other,342.6
temporal,283.8
A1 features,6
A1 features summed,1.5
A2 features,8
A2 features summed,489.5
B1 features,5
B1 features summed,320.0
level features (all),40
level features (all) summed,70.09999999999998
