Feature,Value
words per sent,53.0
LIX,77.33962264150944
# words,530
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6936026936026936
adjectives,4.2
nouns,10.3
verbs,5.7
pronouns,12.5
particles,13.0
punctuation marks,6.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.0
full verbs,4.3
split verbs,0.3
nominative,2.3
accusative,2.9
dative,4.5
genitive,0.7
gen modifiers,0.7
prep with gen,0.0
all genitives,0.7
accusative obj,2.8
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,3.0
gen+prep obj,0.3
present forms,1.4
past forms,2.5
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.8
subjunctions,0.3
relative clauses,1.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.1
question marks,0.0
subj/pred inversions,1.3
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,140.8
concessive,17.1
conditional,275.7
consecutive,7.5
final,19.2
interrogative,7.5
modal,63.5
other,319.4
temporal,265.7
A1 features,5
A1 features summed,1.8
A2 features,8
A2 features summed,427.8
B1 features,5
B1 features summed,298.90000000000003
level features (all),34
level features (all) summed,85.49999999999996
