Feature,Value
words per sent,44.2
LIX,66.14570135746607
# words,442
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.686046511627907
adjectives,3.9
nouns,7.3
verbs,5.2
pronouns,9.4
particles,10.9
punctuation marks,6.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.7
full verbs,4.0
split verbs,0.1
nominative,1.0
accusative,2.2
dative,2.0
genitive,0.8
gen modifiers,0.7
prep with gen,0.0
all genitives,0.7
accusative obj,1.4
dative obj,0.6
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.0
gen+prep obj,0.2
present forms,2.1
past forms,0.5
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,0.3
subjunctions,0.4
relative clauses,0.8
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.6
question words,0.2
question marks,0.2
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,150.4
concessive,17.4
conditional,283.4
consecutive,7.5
final,20.7
interrogative,8.3
modal,64.2
other,324.8
temporal,269.9
A1 features,7
A1 features summed,1.8000000000000003
A2 features,8
A2 features summed,443.59999999999997
B1 features,5
B1 features summed,303.9
level features (all),40
level features (all) summed,67.60000000000001
