Feature,Value
words per sent,40.3
LIX,64.61761786600496
# words,403
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.70042194092827
adjectives,4.4
nouns,7.3
verbs,4.7
pronouns,7.3
particles,10.9
punctuation marks,5.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.5
aux verbs,0.9
full verbs,3.0
split verbs,0.3
nominative,1.6
accusative,1.5
dative,2.5
genitive,0.3
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,0.8
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.2
gen+prep obj,0.2
present forms,0.6
past forms,1.6
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.4
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.1
all subj forms,0.5
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.1
comp+superlative,0.2
conjunctions,0.4
subjunctions,0.5
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.6
question words,0.0
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,170.8
concessive,18.2
conditional,302.9
consecutive,7.7
final,24.3
interrogative,9.5
modal,67.0
other,340.5
temporal,281.7
A1 features,5
A1 features summed,1.9
A2 features,8
A2 features summed,484.0
B1 features,5
B1 features summed,317.29999999999995
level features (all),40
level features (all) summed,60.90000000000001
