Feature,Value
words per sent,26.8
LIX,51.42686567164179
# words,1340
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6052303860523038
adjectives,3.26
nouns,4.74
verbs,3.66
pronouns,5.3
particles,6.46
punctuation marks,3.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.78
full verbs,2.64
split verbs,0.32
nominative,1.44
accusative,1.72
dative,1.26
genitive,0.38
gen modifiers,0.34
prep with gen,0.0
all genitives,0.34
accusative obj,1.04
dative obj,0.1
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.14
gen+prep obj,0.26
present forms,0.18
past forms,1.38
perfect forms,0.04
pqp forms,0.18
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.22
subj 2 forms,0.02
subj 2 aux forms,0.18
ind speech,0.02
irrealis mode,0.0
all subj forms,0.42
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.42
subjunctions,0.1
relative clauses,0.14
participial clauses pres,0.02
participial clauses past,0.08
all participial clauses,0.1
negations,0.06
question words,0.08
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,36.26
concessive,3.34
conditional,57.16
consecutive,0.02
final,5.26
interrogative,2.08
modal,17.62
other,90.3
temporal,70.18
A1 features,6
A1 features summed,1.08
A2 features,9
A2 features summed,95.8
B1 features,6
B1 features summed,75.78
level features (all),47
level features (all) summed,44.46000000000003
