Feature,Value
words per sent,27.24
LIX,44.78772393538913
# words,1362
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4625
adjectives,1.9
nouns,3.8
verbs,4.44
pronouns,6.32
particles,5.98
punctuation marks,4.62
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.94
full verbs,3.14
split verbs,0.18
nominative,0.76
accusative,1.56
dative,1.34
genitive,0.1
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,1.22
dative obj,0.34
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.56
gen+prep obj,0.3
present forms,0.46
past forms,1.4
perfect forms,0.06
pqp forms,0.16
perfect+pqp forms,0.48
past aux forms,0.08
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.08
subj 1 forms,0.06
subj 2 forms,0.04
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.34
subjunctions,0.18
relative clauses,0.08
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.32
question words,0.36
question marks,0.08
subj/pred inversions,0.84
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,33.5
concessive,3.1
conditional,53.88
consecutive,0.02
final,4.84
interrogative,1.9
modal,16.82
other,85.36
temporal,64.16
A1 features,8
A1 features summed,1.7000000000000002
A2 features,9
A2 features summed,89.58
B1 features,5
B1 features summed,69.25999999999999
level features (all),45
level features (all) summed,44.860000000000014
