Feature,Value
words per sent,27.56
LIX,52.45114658925979
# words,1378
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5774818401937046
adjectives,4.0
nouns,4.26
verbs,3.42
pronouns,6.22
particles,5.24
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.76
full verbs,2.5
split verbs,0.16
nominative,1.32
accusative,1.26
dative,1.3
genitive,0.54
gen modifiers,0.44
prep with gen,0.06
all genitives,0.5
accusative obj,1.0
dative obj,0.28
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.28
gen+prep obj,0.3
present forms,0.66
past forms,1.14
perfect forms,0.16
pqp forms,0.14
perfect+pqp forms,0.28
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.3
subjunctions,0.18
relative clauses,1.2
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.22
question words,0.26
question marks,0.0
subj/pred inversions,0.46
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,33.14
concessive,3.06
conditional,53.44
consecutive,0.02
final,4.82
interrogative,1.84
modal,16.66
other,84.72
temporal,63.58
A1 features,6
A1 features summed,1.22
A2 features,8
A2 features summed,88.82
B1 features,6
B1 features summed,69.72
level features (all),43
level features (all) summed,45.279999999999994
