Feature,Value
words per sent,33.02
LIX,58.3985584494246
# words,1651
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5702970297029702
adjectives,4.08
nouns,6.36
verbs,3.52
pronouns,6.58
particles,7.2
punctuation marks,5.02
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.72
full verbs,2.62
split verbs,0.26
nominative,1.32
accusative,2.28
dative,1.8
genitive,0.72
gen modifiers,0.46
prep with gen,0.02
all genitives,0.5
accusative obj,1.24
dative obj,0.38
genitive obj,0.02
prepositional obj,0.2
acc+dat obj,1.62
gen+prep obj,0.22
present forms,0.46
past forms,1.12
perfect forms,0.02
pqp forms,0.22
perfect+pqp forms,0.36
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.04
subj 1 forms,0.06
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.1
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.08
superlative,0.06
comp+superlative,0.14
conjunctions,0.28
subjunctions,0.24
relative clauses,0.32
participial clauses pres,0.04
participial clauses past,0.1
all participial clauses,0.14
negations,0.16
question words,0.18
question marks,0.04
subj/pred inversions,0.88
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,37.82
concessive,3.48
conditional,59.0
consecutive,0.02
final,5.54
interrogative,2.12
modal,18.08
other,92.94
temporal,73.56
A1 features,9
A1 features summed,1.1
A2 features,9
A2 features summed,99.09999999999998
B1 features,7
B1 features summed,79.53999999999999
level features (all),53
level features (all) summed,52.70000000000003
