Feature,Value
words per sent,17.58
LIX,37.14769055745165
# words,879
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4962264150943396
adjectives,1.0
nouns,2.58
verbs,2.7
pronouns,3.74
particles,4.04
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.62
full verbs,1.82
split verbs,0.16
nominative,0.86
accusative,0.9
dative,0.8
genitive,0.12
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,0.84
dative obj,0.2
genitive obj,0.02
prepositional obj,0.14
acc+dat obj,1.04
gen+prep obj,0.16
present forms,1.0
past forms,0.34
perfect forms,0.08
pqp forms,0.02
perfect+pqp forms,0.08
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.1
superlative,0.06
comp+superlative,0.16
conjunctions,0.14
subjunctions,0.14
relative clauses,0.18
participial clauses pres,0.0
participial clauses past,0.08
all participial clauses,0.08
negations,0.32
question words,0.14
question marks,0.04
subj/pred inversions,0.46
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,34.32
concessive,3.18
conditional,54.98
consecutive,0.02
final,4.92
interrogative,1.94
modal,17.0
other,86.8
temporal,66.1
A1 features,8
A1 features summed,1.12
A2 features,8
A2 features summed,90.17999999999999
B1 features,7
B1 features summed,71.46
level features (all),47
level features (all) summed,29.359999999999985
