Feature,Value
words per sent,16.4
LIX,37.37560975609756
# words,820
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5354969574036511
adjectives,0.88
nouns,2.88
verbs,2.48
pronouns,3.48
particles,3.62
punctuation marks,3.02
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.62
full verbs,1.74
split verbs,0.12
nominative,0.78
accusative,0.94
dative,0.82
genitive,0.22
gen modifiers,0.14
prep with gen,0.02
all genitives,0.16
accusative obj,0.66
dative obj,0.18
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,0.84
gen+prep obj,0.1
present forms,0.72
past forms,0.48
perfect forms,0.1
pqp forms,0.02
perfect+pqp forms,0.1
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.06
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.3
subjunctions,0.1
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.2
question words,0.2
question marks,0.12
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,34.08
concessive,3.14
conditional,54.74
consecutive,0.02
final,4.9
interrogative,1.94
modal,17.0
other,86.44
temporal,65.36
A1 features,8
A1 features summed,1.1600000000000001
A2 features,8
A2 features summed,89.8
B1 features,6
B1 features summed,70.7
level features (all),48
level features (all) summed,27.599999999999994
