Feature,Value
words per sent,31.32
LIX,51.115657726692206
# words,1566
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.49714937286202965
adjectives,2.76
nouns,4.54
verbs,4.5
pronouns,7.52
particles,7.38
punctuation marks,4.46
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,1.18
full verbs,3.02
split verbs,0.2
nominative,1.18
accusative,1.9
dative,1.32
genitive,0.36
gen modifiers,0.32
prep with gen,0.0
all genitives,0.34
accusative obj,1.5
dative obj,0.5
genitive obj,0.02
prepositional obj,0.26
acc+dat obj,2.0
gen+prep obj,0.28
present forms,1.08
past forms,1.06
perfect forms,0.2
pqp forms,0.14
perfect+pqp forms,0.38
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.08
comp+superlative,0.16
conjunctions,0.34
subjunctions,0.28
relative clauses,0.38
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.34
question words,0.26
question marks,0.04
subj/pred inversions,1.08
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,38.6
concessive,3.56
conditional,60.08
consecutive,0.02
final,5.7
interrogative,2.16
modal,18.32
other,94.18
temporal,75.02
A1 features,8
A1 features summed,1.6600000000000001
A2 features,8
A2 features summed,100.91999999999999
B1 features,6
B1 features summed,81.16
level features (all),44
level features (all) summed,52.28000000000003
