Feature,Value
words per sent,21.44
LIX,37.48477611940299
# words,1072
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5640194489465153
adjectives,1.86
nouns,3.4
verbs,3.04
pronouns,5.12
particles,4.46
punctuation marks,3.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.4
full verbs,2.38
split verbs,0.32
nominative,0.8
accusative,1.6
dative,1.02
genitive,0.32
gen modifiers,0.28
prep with gen,0.0
all genitives,0.28
accusative obj,1.16
dative obj,0.26
genitive obj,0.0
prepositional obj,0.08
acc+dat obj,1.42
gen+prep obj,0.08
present forms,0.52
past forms,1.38
perfect forms,0.04
pqp forms,0.02
perfect+pqp forms,0.16
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.38
subjunctions,0.08
relative clauses,0.26
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.14
question words,0.14
question marks,0.08
subj/pred inversions,0.68
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,39.64
concessive,3.64
conditional,61.36
consecutive,0.02
final,5.84
interrogative,2.2
modal,18.52
other,95.84
temporal,76.94
A1 features,9
A1 features summed,1.2600000000000002
A2 features,8
A2 features summed,103.05999999999999
B1 features,5
B1 features summed,83.06
level features (all),43
level features (all) summed,36.18000000000002
