Feature,Value
words per sent,17.2
LIX,28.246511627906976
# words,172
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5047619047619047
adjectives,1.1
nouns,2.1
verbs,3.4
pronouns,3.0
particles,3.8
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.4
full verbs,2.3
split verbs,0.3
nominative,0.8
accusative,0.7
dative,0.7
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.7
dative obj,0.2
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.9
gen+prep obj,0.2
present forms,1.4
past forms,0.9
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.5
subjunctions,0.1
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.1
question words,0.3
question marks,0.1
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,60.7
concessive,5.4
conditional,97.4
consecutive,0.0
final,10.0
interrogative,2.5
modal,31.0
other,143.0
temporal,116.9
A1 features,6
A1 features summed,1.6
A2 features,6
A2 features summed,159.5
B1 features,3
B1 features summed,124.80000000000001
level features (all),30
level features (all) summed,29.200000000000003
