Feature,Value
words per sent,38.4
LIX,61.577083333333334
# words,384
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6359649122807017
adjectives,3.0
nouns,7.6
verbs,4.2
pronouns,8.0
particles,9.7
punctuation marks,5.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.7
full verbs,2.3
split verbs,0.2
nominative,2.3
accusative,1.6
dative,2.0
genitive,1.3
gen modifiers,1.2
prep with gen,0.0
all genitives,1.2
accusative obj,1.1
dative obj,0.5
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,1.6
gen+prep obj,0.0
present forms,0.1
past forms,1.3
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.9
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.2
ind speech,0.0
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.2
comp+superlative,0.4
conjunctions,0.2
subjunctions,0.5
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.5
question words,0.1
question marks,0.0
subj/pred inversions,0.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,99.9
concessive,9.9
conditional,208.3
consecutive,7.3
final,16.9
interrogative,5.3
modal,47.6
other,244.3
temporal,206.9
A1 features,6
A1 features summed,1.3
A2 features,8
A2 features summed,318.90000000000003
B1 features,5
B1 features summed,229.8
level features (all),39
level features (all) summed,61.800000000000026
