Feature,Value
words per sent,19.6
LIX,38.98775510204082
# words,196
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.576
adjectives,0.9
nouns,2.9
verbs,3.4
pronouns,3.8
particles,4.1
punctuation marks,4.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,2.6
split verbs,0.5
nominative,1.5
accusative,1.1
dative,0.8
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.9
dative obj,0.4
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.3
gen+prep obj,0.1
present forms,0.7
past forms,0.7
perfect forms,0.0
pqp forms,0.4
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.3
subjunctions,0.1
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.0
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,119.4
concessive,12.2
conditional,248.1
consecutive,7.3
final,17.5
interrogative,6.8
modal,55.3
other,286.2
temporal,240.0
A1 features,4
A1 features summed,1.2
A2 features,7
A2 features summed,376.1
B1 features,5
B1 features summed,266.5
level features (all),33
level features (all) summed,34.500000000000014
