Feature,Value
words per sent,32.2
LIX,53.318012422360255
# words,322
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6961325966850829
adjectives,2.8
nouns,5.7
verbs,4.4
pronouns,8.1
particles,7.3
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.5
full verbs,3.9
split verbs,0.3
nominative,1.4
accusative,2.6
dative,2.1
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.7
dative obj,0.4
genitive obj,0.0
prepositional obj,1.0
acc+dat obj,2.1
gen+prep obj,1.0
present forms,0.1
past forms,2.9
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,1.0
subjunctions,0.2
relative clauses,1.0
participial clauses pres,0.2
participial clauses past,0.1
all participial clauses,0.3
negations,0.1
question words,0.3
question marks,0.0
subj/pred inversions,0.3
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,119.5
concessive,12.2
conditional,248.9
consecutive,7.3
final,17.5
interrogative,6.8
modal,55.3
other,286.9
temporal,240.7
A1 features,4
A1 features summed,1.7
A2 features,8
A2 features summed,380.20000000000005
B1 features,5
B1 features summed,268.0
level features (all),37
level features (all) summed,57.20000000000002
