Feature,Value
words per sent,14.48
LIX,35.61259668508288
# words,724
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5238095238095238
adjectives,1.64
nouns,2.88
verbs,1.86
pronouns,3.02
particles,3.1
punctuation marks,1.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.28
full verbs,1.38
split verbs,0.16
nominative,0.74
accusative,0.7
dative,1.28
genitive,0.2
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,0.5
dative obj,0.16
genitive obj,0.0
prepositional obj,0.16
acc+dat obj,0.66
gen+prep obj,0.16
present forms,0.48
past forms,0.92
perfect forms,0.02
pqp forms,0.0
perfect+pqp forms,0.06
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.02
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.16
subjunctions,0.0
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.08
question words,0.04
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,193.8
concessive,25.0
conditional,349.6
consecutive,8.3
final,25.6
interrogative,11.24
modal,80.64
other,409.94
temporal,330.18
A1 features,7
A1 features summed,0.6400000000000001
A2 features,8
A2 features summed,553.14
B1 features,5
B1 features summed,374.88000000000005
level features (all),36
level features (all) summed,23.75999999999999
