Feature,Value
words per sent,18.6
LIX,40.42795698924731
# words,930
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.532608695652174
adjectives,1.72
nouns,3.94
verbs,2.26
pronouns,3.9
particles,3.94
punctuation marks,2.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.46
full verbs,1.74
split verbs,0.18
nominative,1.3
accusative,1.02
dative,1.36
genitive,0.4
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,0.72
dative obj,0.2
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,0.92
gen+prep obj,0.18
present forms,0.1
past forms,1.0
perfect forms,0.04
pqp forms,0.16
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.22
subjunctions,0.1
relative clauses,0.18
participial clauses pres,0.02
participial clauses past,0.02
all participial clauses,0.04
negations,0.08
question words,0.12
question marks,0.02
subj/pred inversions,0.48
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,196.1
concessive,25.64
conditional,354.86
consecutive,8.72
final,26.04
interrogative,11.32
modal,80.86
other,416.74
temporal,332.3
A1 features,7
A1 features summed,0.72
A2 features,8
A2 features summed,561.4
B1 features,6
B1 features summed,378.22
level features (all),43
level features (all) summed,31.07999999999999
