Feature,Value
words per sent,17.36
LIX,47.88995391705069
# words,868
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6160877513711152
adjectives,2.08
nouns,3.62
verbs,2.74
pronouns,3.38
particles,3.14
punctuation marks,2.36
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.72
full verbs,1.72
split verbs,0.04
nominative,1.16
accusative,1.08
dative,0.9
genitive,0.58
gen modifiers,0.5
prep with gen,0.0
all genitives,0.5
accusative obj,0.8
dative obj,0.24
genitive obj,0.0
prepositional obj,0.06
acc+dat obj,1.04
gen+prep obj,0.06
present forms,0.88
past forms,0.34
perfect forms,0.08
pqp forms,0.02
perfect+pqp forms,0.12
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.04
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.1
comp+superlative,0.18
conjunctions,0.18
subjunctions,0.08
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.2
question words,0.06
question marks,0.0
subj/pred inversions,0.46
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,194.46
concessive,25.2
conditional,351.04
consecutive,8.38
final,25.72
interrogative,11.26
modal,80.64
other,411.48
temporal,330.62
A1 features,7
A1 features summed,0.74
A2 features,9
A2 features summed,555.12
B1 features,5
B1 features summed,375.56000000000006
level features (all),47
level features (all) summed,30.25999999999998
