Feature,Value
words per sent,10.6
LIX,30.033962264150944
# words,530
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.45588235294117646
adjectives,0.6
nouns,1.84
verbs,1.8
pronouns,1.88
particles,2.18
punctuation marks,2.28
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.34
full verbs,1.3
split verbs,0.2
nominative,0.78
accusative,0.46
dative,0.42
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,0.44
dative obj,0.12
genitive obj,0.0
prepositional obj,0.06
acc+dat obj,0.56
gen+prep obj,0.06
present forms,0.42
past forms,0.78
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.06
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.18
subjunctions,0.08
relative clauses,0.04
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.02
question words,0.06
question marks,0.0
subj/pred inversions,0.38
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,194.82
concessive,25.3
conditional,351.9
consecutive,8.42
final,25.76
interrogative,11.28
modal,80.7
other,412.74
temporal,330.96
A1 features,6
A1 features summed,0.6799999999999999
A2 features,9
A2 features summed,556.1799999999998
B1 features,6
B1 features summed,376.02
level features (all),39
level features (all) summed,17.899999999999988
