Feature,Value
words per sent,29.92
LIX,42.95475935828877
# words,1496
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.36874236874236876
adjectives,1.56
nouns,3.68
verbs,5.6
pronouns,7.36
particles,6.82
punctuation marks,4.64
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.32
aux verbs,1.16
full verbs,3.9
split verbs,0.34
nominative,1.38
accusative,2.02
dative,1.28
genitive,0.1
gen modifiers,0.06
prep with gen,0.02
all genitives,0.1
accusative obj,1.6
dative obj,0.5
genitive obj,0.02
prepositional obj,0.36
acc+dat obj,2.1
gen+prep obj,0.38
present forms,0.66
past forms,2.2
perfect forms,0.16
pqp forms,0.06
perfect+pqp forms,0.3
past aux forms,0.08
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.08
subj 1 forms,0.04
subj 2 forms,0.12
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.18
imperatives,0.08
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,1.04
subjunctions,0.32
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.28
question words,0.34
question marks,0.1
subj/pred inversions,1.36
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,25.84
concessive,2.24
conditional,41.4
consecutive,0.02
final,3.34
interrogative,1.52
modal,15.02
other,60.26
temporal,42.38
A1 features,9
A1 features summed,2.74
A2 features,9
A2 features summed,70.44
B1 features,7
B1 features summed,46.620000000000005
level features (all),51
level features (all) summed,53.60000000000004
