Feature,Value
words per sent,28.36
LIX,42.25280677009873
# words,1418
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.39325842696629215
adjectives,1.16
nouns,4.24
verbs,5.42
pronouns,7.08
particles,5.62
punctuation marks,4.76
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,0.9
full verbs,4.0
split verbs,0.36
nominative,1.28
accusative,2.22
dative,1.36
genitive,0.24
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,1.54
dative obj,0.4
genitive obj,0.0
prepositional obj,0.48
acc+dat obj,1.94
gen+prep obj,0.48
present forms,0.56
past forms,2.26
perfect forms,0.18
pqp forms,0.16
perfect+pqp forms,0.42
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.86
subjunctions,0.42
relative clauses,0.38
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.18
question words,0.28
question marks,0.04
subj/pred inversions,1.2
placeholder 'es',0.0
'brauchen' constr,0.02
'lassen' constr,0.06
'brauchen'+'lassen' constr,0.08
causal,26.42
concessive,2.24
conditional,42.94
consecutive,0.02
final,3.48
interrogative,1.54
modal,15.12
other,63.64
temporal,44.22
A1 features,7
A1 features summed,2.3200000000000003
A2 features,8
A2 features summed,72.72
B1 features,5
B1 features summed,48.4
level features (all),43
level features (all) summed,51.90000000000002
