Feature,Value
words per sent,23.92
LIX,34.28789297658863
# words,1196
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.40384615384615385
adjectives,1.4
nouns,3.26
verbs,4.14
pronouns,5.56
particles,4.96
punctuation marks,4.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,0.9
full verbs,2.7
split verbs,0.22
nominative,1.02
accusative,1.32
dative,1.26
genitive,0.14
gen modifiers,0.04
prep with gen,0.04
all genitives,0.08
accusative obj,1.04
dative obj,0.44
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.48
gen+prep obj,0.3
present forms,0.9
past forms,1.44
perfect forms,0.18
pqp forms,0.1
perfect+pqp forms,0.28
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.62
subjunctions,0.28
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.24
question words,0.12
question marks,0.04
subj/pred inversions,1.18
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.76
concessive,2.2
conditional,35.88
consecutive,0.02
final,2.52
interrogative,1.46
modal,14.6
other,51.32
temporal,36.44
A1 features,8
A1 features summed,1.92
A2 features,8
A2 features summed,61.940000000000005
B1 features,5
B1 features summed,40.22
level features (all),42
level features (all) summed,41.64
