Feature,Value
words per sent,27.64
LIX,39.94101302460203
# words,1382
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3924050632911392
adjectives,1.22
nouns,4.02
verbs,4.92
pronouns,6.84
particles,6.28
punctuation marks,4.16
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.88
full verbs,3.56
split verbs,0.3
nominative,1.3
accusative,1.86
dative,1.44
genitive,0.06
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,1.42
dative obj,0.46
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.88
gen+prep obj,0.28
present forms,1.02
past forms,1.86
perfect forms,0.04
pqp forms,0.12
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.02
all subj forms,0.1
imperatives,0.02
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.76
subjunctions,0.22
relative clauses,0.54
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.22
question words,0.32
question marks,0.06
subj/pred inversions,0.94
placeholder 'es',0.06
'brauchen' constr,0.02
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.06
causal,23.6
concessive,2.2
conditional,35.58
consecutive,0.02
final,2.48
interrogative,1.46
modal,14.56
other,50.8
temporal,36.22
A1 features,8
A1 features summed,2.06
A2 features,9
A2 features summed,61.900000000000006
B1 features,6
B1 features summed,40.48
level features (all),50
level features (all) summed,48.80000000000001
