Feature,Value
words per sent,22.6
LIX,29.060176991150442
# words,1130
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3181818181818182
adjectives,1.12
nouns,3.68
verbs,3.68
pronouns,3.96
particles,6.02
punctuation marks,4.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,1.02
full verbs,1.86
split verbs,0.32
nominative,1.84
accusative,0.7
dative,1.14
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.54
dative obj,0.26
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,0.8
gen+prep obj,0.24
present forms,0.94
past forms,1.3
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.38
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.58
subjunctions,0.2
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.28
question words,0.14
question marks,0.18
subj/pred inversions,1.38
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.0
concessive,2.22
conditional,40.06
consecutive,0.02
final,3.12
interrogative,1.48
modal,14.9
other,58.0
temporal,40.82
A1 features,7
A1 features summed,1.9
A2 features,7
A2 features summed,66.92
B1 features,5
B1 features summed,44.64
level features (all),37
level features (all) summed,37.820000000000014
