Feature,Value
words per sent,22.88
LIX,37.215664335664336
# words,1144
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4575757575757576
adjectives,1.02
nouns,3.58
verbs,4.3
pronouns,5.38
particles,4.88
punctuation marks,3.64
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,0.68
full verbs,3.14
split verbs,0.18
nominative,1.14
accusative,1.6
dative,1.18
genitive,0.22
gen modifiers,0.16
prep with gen,0.0
all genitives,0.16
accusative obj,1.14
dative obj,0.4
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,1.54
gen+prep obj,0.38
present forms,0.46
past forms,1.68
perfect forms,0.08
pqp forms,0.1
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.68
subjunctions,0.36
relative clauses,0.26
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.12
question words,0.18
question marks,0.12
subj/pred inversions,0.92
placeholder 'es',0.0
'brauchen' constr,0.02
'lassen' constr,0.06
'brauchen'+'lassen' constr,0.08
causal,26.36
concessive,2.24
conditional,42.76
consecutive,0.02
final,3.46
interrogative,1.54
modal,15.1
other,63.06
temporal,44.08
A1 features,7
A1 features summed,1.78
A2 features,8
A2 features summed,71.77999999999999
B1 features,5
B1 features summed,48.13999999999999
level features (all),43
level features (all) summed,41.320000000000014
