Feature,Value
words per sent,21.2
LIX,32.70943396226415
# words,1060
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.49572649572649574
adjectives,1.16
nouns,2.8
verbs,3.68
pronouns,5.32
particles,4.32
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.72
full verbs,2.62
split verbs,0.36
nominative,0.86
accusative,1.4
dative,0.98
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.04
accusative obj,1.2
dative obj,0.34
genitive obj,0.02
prepositional obj,0.2
acc+dat obj,1.54
gen+prep obj,0.22
present forms,0.82
past forms,1.36
perfect forms,0.06
pqp forms,0.08
perfect+pqp forms,0.26
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.04
subj 1 forms,0.02
subj 2 forms,0.1
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.02
comp+superlative,0.1
conjunctions,0.48
subjunctions,0.12
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.26
question words,0.2
question marks,0.2
subj/pred inversions,0.82
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.08
concessive,2.2
conditional,37.1
consecutive,0.02
final,2.7
interrogative,1.46
modal,14.72
other,53.24
temporal,38.04
A1 features,8
A1 features summed,1.8800000000000001
A2 features,9
A2 features summed,63.220000000000006
B1 features,6
B1 features summed,41.980000000000004
level features (all),46
level features (all) summed,37.66000000000001
