Feature,Value
words per sent,24.02
LIX,34.677785179017484
# words,1201
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3550387596899225
adjectives,0.8
nouns,3.22
verbs,4.86
pronouns,6.04
particles,5.2
punctuation marks,3.82
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.0
full verbs,3.42
split verbs,0.32
nominative,1.1
accusative,1.58
dative,1.14
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.02
accusative obj,1.28
dative obj,0.4
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,1.68
gen+prep obj,0.4
present forms,0.76
past forms,1.62
perfect forms,0.26
pqp forms,0.26
perfect+pqp forms,0.42
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.52
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.94
subjunctions,0.28
relative clauses,0.44
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.28
question words,0.18
question marks,0.12
subj/pred inversions,1.06
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,25.32
concessive,2.24
conditional,40.66
consecutive,0.02
final,3.22
interrogative,1.5
modal,14.94
other,59.02
temporal,41.44
A1 features,9
A1 features summed,2.46
A2 features,8
A2 features summed,68.46
B1 features,5
B1 features summed,45.63999999999999
level features (all),48
level features (all) summed,44.60000000000002
