Feature,Value
words per sent,26.8
LIX,37.99402985074627
# words,1340
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3487179487179487
adjectives,0.8
nouns,3.22
verbs,5.52
pronouns,6.34
particles,5.4
punctuation marks,5.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.46
aux verbs,1.18
full verbs,3.74
split verbs,0.2
nominative,1.3
accusative,1.82
dative,0.78
genitive,0.08
gen modifiers,0.02
prep with gen,0.02
all genitives,0.04
accusative obj,1.58
dative obj,0.34
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.92
gen+prep obj,0.28
present forms,1.26
past forms,1.78
perfect forms,0.22
pqp forms,0.02
perfect+pqp forms,0.2
past aux forms,0.08
futur 1 forms,0.02
futur 2 forms,0.24
all futur forms,0.1
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.12
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.62
subjunctions,0.28
relative clauses,0.44
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.24
question words,0.28
question marks,0.06
subj/pred inversions,1.22
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,22.9
concessive,2.2
conditional,34.26
consecutive,0.02
final,2.32
interrogative,1.46
modal,14.52
other,48.3
temporal,34.38
A1 features,9
A1 features summed,2.2800000000000002
A2 features,9
A2 features summed,59.64000000000001
B1 features,6
B1 features summed,38.52
level features (all),46
level features (all) summed,48.10000000000003
