Feature,Value
words per sent,27.14
LIX,39.741326455416356
# words,1357
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3538083538083538
adjectives,1.1
nouns,4.14
verbs,5.12
pronouns,5.54
particles,5.76
punctuation marks,5.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,1.06
full verbs,3.58
split verbs,0.42
nominative,1.4
accusative,2.06
dative,1.02
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.64
dative obj,0.28
genitive obj,0.0
prepositional obj,0.16
acc+dat obj,1.92
gen+prep obj,0.16
present forms,0.78
past forms,1.84
perfect forms,0.2
pqp forms,0.1
perfect+pqp forms,0.4
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.08
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.14
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.68
subjunctions,0.24
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.36
question words,0.24
question marks,0.04
subj/pred inversions,1.4
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.5
concessive,2.24
conditional,43.04
consecutive,0.02
final,3.5
interrogative,1.54
modal,15.12
other,63.76
temporal,44.38
A1 features,9
A1 features summed,2.48
A2 features,9
A2 features summed,71.96
B1 features,5
B1 features summed,48.339999999999996
level features (all),47
level features (all) summed,48.80000000000002
