Feature,Value
words per sent,29.8
LIX,40.13557046979866
# words,1490
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.358913813459268
adjectives,1.14
nouns,3.82
verbs,5.74
pronouns,6.48
particles,7.0
punctuation marks,5.28
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.48
aux verbs,1.06
full verbs,4.1
split verbs,0.4
nominative,1.2
accusative,1.68
dative,1.36
genitive,0.06
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,1.32
dative obj,0.46
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.78
gen+prep obj,0.1
present forms,0.92
past forms,1.96
perfect forms,0.06
pqp forms,0.18
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.1
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.16
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.88
subjunctions,0.28
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.26
question words,0.18
question marks,0.06
subj/pred inversions,1.4
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.88
concessive,2.2
conditional,36.16
consecutive,0.02
final,2.58
interrogative,1.46
modal,14.62
other,51.8
temporal,36.86
A1 features,8
A1 features summed,2.48
A2 features,9
A2 features summed,62.7
B1 features,5
B1 features summed,40.96
level features (all),44
level features (all) summed,51.680000000000035
