Feature,Value
words per sent,27.3
LIX,42.245054945054946
# words,1365
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4200792602377807
adjectives,1.54
nouns,3.3
verbs,5.2
pronouns,6.46
particles,6.22
punctuation marks,4.38
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,1.12
full verbs,3.68
split verbs,0.52
nominative,1.1
accusative,1.8
dative,1.14
genitive,0.02
gen modifiers,0.0
prep with gen,0.02
all genitives,0.02
accusative obj,1.42
dative obj,0.3
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.72
gen+prep obj,0.3
present forms,0.54
past forms,2.22
perfect forms,0.1
pqp forms,0.24
perfect+pqp forms,0.48
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.06
comp+superlative,0.1
conjunctions,1.06
subjunctions,0.24
relative clauses,0.18
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.3
question words,0.38
question marks,0.08
subj/pred inversions,1.04
placeholder 'es',0.06
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,23.1
concessive,2.2
conditional,34.7
consecutive,0.02
final,2.34
interrogative,1.46
modal,14.52
other,49.12
temporal,34.96
A1 features,7
A1 features summed,2.8
A2 features,8
A2 features summed,60.70000000000001
B1 features,5
B1 features summed,38.82
level features (all),47
level features (all) summed,48.64000000000003
