Feature,Value
words per sent,26.0
LIX,36.61538461538461
# words,1300
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.39577836411609496
adjectives,1.02
nouns,3.68
verbs,4.9
pronouns,5.68
particles,5.6
punctuation marks,5.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.82
full verbs,3.56
split verbs,0.52
nominative,1.02
accusative,1.84
dative,0.96
genitive,0.06
gen modifiers,0.02
prep with gen,0.02
all genitives,0.04
accusative obj,1.52
dative obj,0.26
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.78
gen+prep obj,0.28
present forms,1.36
past forms,1.46
perfect forms,0.18
pqp forms,0.12
perfect+pqp forms,0.26
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.04
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.02
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.68
subjunctions,0.26
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.08
question marks,0.08
subj/pred inversions,0.9
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.16
concessive,2.24
conditional,42.24
consecutive,0.02
final,3.42
interrogative,1.52
modal,15.06
other,61.74
temporal,43.24
A1 features,9
A1 features summed,2.3600000000000003
A2 features,8
A2 features summed,70.47999999999999
B1 features,5
B1 features summed,47.14
level features (all),45
level features (all) summed,45.76000000000001
