Feature,Value
words per sent,22.2
LIX,34.81261261261261
# words,1110
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3936
adjectives,0.96
nouns,3.16
verbs,4.04
pronouns,5.54
particles,5.0
punctuation marks,3.44
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,0.68
full verbs,2.92
split verbs,0.3
nominative,0.94
accusative,1.52
dative,0.92
genitive,0.14
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,1.18
dative obj,0.36
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.54
gen+prep obj,0.26
present forms,0.6
past forms,1.62
perfect forms,0.04
pqp forms,0.12
perfect+pqp forms,0.36
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.02
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.12
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.08
comp+superlative,0.1
conjunctions,0.62
subjunctions,0.2
relative clauses,0.22
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.04
question words,0.16
question marks,0.04
subj/pred inversions,0.78
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.04
concessive,2.22
conditional,40.1
consecutive,0.02
final,3.12
interrogative,1.48
modal,14.92
other,58.08
temporal,40.84
A1 features,9
A1 features summed,1.6400000000000001
A2 features,9
A2 features summed,67.56
B1 features,5
B1 features summed,44.78
level features (all),44
level features (all) summed,39.26
