Feature,Value
words per sent,23.22
LIX,36.82895779500431
# words,1161
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3689922480620155
adjectives,1.2
nouns,3.0
verbs,4.32
pronouns,5.22
particles,5.66
punctuation marks,3.66
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.76
full verbs,2.98
split verbs,0.34
nominative,0.6
accusative,1.5
dative,0.92
genitive,0.18
gen modifiers,0.02
prep with gen,0.0
all genitives,0.02
accusative obj,1.08
dative obj,0.26
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.34
gen+prep obj,0.24
present forms,0.54
past forms,1.72
perfect forms,0.06
pqp forms,0.1
perfect+pqp forms,0.32
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.06
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.66
subjunctions,0.2
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.28
question words,0.26
question marks,0.02
subj/pred inversions,1.06
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.14
concessive,2.24
conditional,44.36
consecutive,0.02
final,3.7
interrogative,1.58
modal,15.2
other,65.6
temporal,46.22
A1 features,7
A1 features summed,1.9600000000000002
A2 features,8
A2 features summed,73.83999999999999
B1 features,5
B1 features summed,50.2
level features (all),42
level features (all) summed,39.80000000000002
