Feature,Value
words per sent,24.08
LIX,39.61156146179402
# words,1204
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4306784660766962
adjectives,1.04
nouns,3.38
verbs,4.44
pronouns,5.74
particles,5.22
punctuation marks,4.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.74
full verbs,3.34
split verbs,0.32
nominative,0.9
accusative,1.86
dative,1.06
genitive,0.14
gen modifiers,0.08
prep with gen,0.04
all genitives,0.12
accusative obj,1.34
dative obj,0.36
genitive obj,0.0
prepositional obj,0.42
acc+dat obj,1.7
gen+prep obj,0.42
present forms,0.64
past forms,2.0
perfect forms,0.08
pqp forms,0.08
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.12
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.7
subjunctions,0.34
relative clauses,0.08
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.26
question words,0.18
question marks,0.04
subj/pred inversions,0.9
placeholder 'es',0.02
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,25.4
concessive,2.24
conditional,40.74
consecutive,0.02
final,3.22
interrogative,1.5
modal,14.94
other,59.16
temporal,41.48
A1 features,7
A1 features summed,1.84
A2 features,8
A2 features summed,69.03999999999999
B1 features,5
B1 features summed,45.31999999999999
level features (all),47
level features (all) summed,43.22000000000002
