Feature,Value
words per sent,24.7
LIX,34.33562753036437
# words,1235
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.43723554301833567
adjectives,0.96
nouns,3.76
verbs,4.3
pronouns,6.0
particles,5.2
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.82
full verbs,3.08
split verbs,0.36
nominative,1.24
accusative,1.8
dative,1.22
genitive,0.08
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,1.36
dative obj,0.56
genitive obj,0.0
prepositional obj,0.48
acc+dat obj,1.92
gen+prep obj,0.48
present forms,1.08
past forms,1.54
perfect forms,0.04
pqp forms,0.1
perfect+pqp forms,0.26
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.62
subjunctions,0.18
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.14
question words,0.3
question marks,0.04
subj/pred inversions,0.84
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.42
concessive,2.24
conditional,42.9
consecutive,0.02
final,3.46
interrogative,1.54
modal,15.1
other,63.34
temporal,44.18
A1 features,9
A1 features summed,1.86
A2 features,8
A2 features summed,72.06
B1 features,5
B1 features summed,48.26
level features (all),43
level features (all) summed,44.4
