Feature,Value
words per sent,23.5
LIX,34.648936170212764
# words,1175
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3263598326359833
adjectives,1.44
nouns,3.36
verbs,4.0
pronouns,4.92
particles,4.8
punctuation marks,4.94
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.88
full verbs,2.78
split verbs,0.24
nominative,1.02
accusative,1.66
dative,1.0
genitive,0.02
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.38
dative obj,0.14
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.52
gen+prep obj,0.3
present forms,0.62
past forms,2.12
perfect forms,0.0
pqp forms,0.08
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.0
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.66
subjunctions,0.24
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.16
question words,0.12
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.08
concessive,2.24
conditional,42.12
consecutive,0.02
final,3.42
interrogative,1.52
modal,15.06
other,61.54
temporal,43.0
A1 features,6
A1 features summed,1.4000000000000001
A2 features,7
A2 features summed,70.82
B1 features,5
B1 features summed,46.94
level features (all),37
level features (all) summed,40.819999999999986
