Feature,Value
words per sent,22.5
LIX,30.944444444444443
# words,1125
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.384375
adjectives,0.86
nouns,2.7
verbs,4.24
pronouns,5.56
particles,4.4
punctuation marks,4.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.78
full verbs,2.92
split verbs,0.26
nominative,0.76
accusative,1.82
dative,0.96
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.44
dative obj,0.38
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.82
gen+prep obj,0.26
present forms,1.56
past forms,0.88
perfect forms,0.24
pqp forms,0.04
perfect+pqp forms,0.06
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.04
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.48
subjunctions,0.16
relative clauses,0.32
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.36
question words,0.22
question marks,0.12
subj/pred inversions,1.16
placeholder 'es',0.0
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,26.32
concessive,2.24
conditional,42.6
consecutive,0.02
final,3.46
interrogative,1.52
modal,15.06
other,62.66
temporal,43.92
A1 features,9
A1 features summed,2.16
A2 features,8
A2 features summed,70.56
B1 features,5
B1 features summed,48.02
level features (all),43
level features (all) summed,40.720000000000006
