Feature,Value
words per sent,29.0
LIX,41.89655172413793
# words,1450
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3997361477572559
adjectives,0.8
nouns,4.0
verbs,5.38
pronouns,7.18
particles,7.0
punctuation marks,4.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,1.02
full verbs,3.84
split verbs,0.42
nominative,1.08
accusative,2.38
dative,1.16
genitive,0.1
gen modifiers,0.04
prep with gen,0.0
all genitives,0.08
accusative obj,1.9
dative obj,0.42
genitive obj,0.04
prepositional obj,0.32
acc+dat obj,2.32
gen+prep obj,0.36
present forms,0.64
past forms,2.34
perfect forms,0.06
pqp forms,0.22
perfect+pqp forms,0.44
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.08
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.12
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,1.2
subjunctions,0.3
relative clauses,0.26
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.42
question words,0.18
question marks,0.0
subj/pred inversions,1.0
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,23.26
concessive,2.2
conditional,35.16
consecutive,0.02
final,2.38
interrogative,1.46
modal,14.56
other,49.9
temporal,35.54
A1 features,6
A1 features summed,2.6999999999999997
A2 features,9
A2 features summed,61.6
B1 features,6
B1 features summed,39.519999999999996
level features (all),46
level features (all) summed,52.52000000000002
