Feature,Value
words per sent,29.18
LIX,42.271158327621656
# words,1459
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.37001209189842804
adjectives,1.16
nouns,3.64
verbs,5.66
pronouns,6.56
particles,6.56
punctuation marks,5.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.56
aux verbs,1.2
full verbs,3.78
split verbs,0.38
nominative,1.12
accusative,1.84
dative,1.3
genitive,0.16
gen modifiers,0.06
prep with gen,0.0
all genitives,0.08
accusative obj,1.48
dative obj,0.42
genitive obj,0.02
prepositional obj,0.3
acc+dat obj,1.9
gen+prep obj,0.32
present forms,1.16
past forms,1.8
perfect forms,0.08
pqp forms,0.2
perfect+pqp forms,0.58
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.08
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.12
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.16
superlative,0.04
comp+superlative,0.2
conjunctions,0.82
subjunctions,0.3
relative clauses,0.34
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.26
question words,0.18
question marks,0.12
subj/pred inversions,1.54
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,27.28
concessive,2.24
conditional,44.56
consecutive,0.02
final,3.76
interrogative,1.58
modal,15.26
other,65.98
temporal,46.46
A1 features,8
A1 features summed,2.4400000000000004
A2 features,9
A2 features summed,74.62
B1 features,6
B1 features summed,50.660000000000004
level features (all),46
level features (all) summed,52.41999999999998
