Feature,Value
words per sent,23.18
LIX,35.08681622088007
# words,1159
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.42701863354037267
adjectives,0.9
nouns,3.36
verbs,4.24
pronouns,5.82
particles,5.08
punctuation marks,3.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.46
aux verbs,0.72
full verbs,2.96
split verbs,0.22
nominative,0.98
accusative,2.02
dative,1.16
genitive,0.04
gen modifiers,0.0
prep with gen,0.0
all genitives,0.02
accusative obj,1.62
dative obj,0.42
genitive obj,0.02
prepositional obj,0.34
acc+dat obj,2.04
gen+prep obj,0.36
present forms,0.56
past forms,1.62
perfect forms,0.1
pqp forms,0.14
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.1
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.58
subjunctions,0.26
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.24
question words,0.06
question marks,0.04
subj/pred inversions,0.94
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,23.06
concessive,2.2
conditional,34.56
consecutive,0.02
final,2.34
interrogative,1.46
modal,14.52
other,48.86
temporal,34.88
A1 features,7
A1 features summed,1.7
A2 features,8
A2 features summed,60.14
B1 features,6
B1 features summed,38.720000000000006
level features (all),45
level features (all) summed,42.36000000000001
