Feature,Value
words per sent,26.1
LIX,37.364367816091956
# words,1305
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3892529488859764
adjectives,1.0
nouns,3.66
verbs,4.94
pronouns,5.72
particles,5.56
punctuation marks,5.22
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,1.02
full verbs,3.44
split verbs,0.38
nominative,1.2
accusative,1.54
dative,1.08
genitive,0.16
gen modifiers,0.1
prep with gen,0.02
all genitives,0.12
accusative obj,1.22
dative obj,0.3
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.52
gen+prep obj,0.2
present forms,0.72
past forms,1.92
perfect forms,0.18
pqp forms,0.18
perfect+pqp forms,0.36
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.36
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.06
passive voice,0.04
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.8
subjunctions,0.3
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.18
question words,0.24
question marks,0.08
subj/pred inversions,1.1
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.94
concessive,2.2
conditional,36.68
consecutive,0.02
final,2.66
interrogative,1.46
modal,14.66
other,52.54
temporal,37.34
A1 features,9
A1 features summed,2.2
A2 features,8
A2 features summed,63.220000000000006
B1 features,6
B1 features summed,41.22
level features (all),47
level features (all) summed,45.860000000000014
