Feature,Value
words per sent,28.96
LIX,42.15060773480663
# words,1448
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.40758873929008566
adjectives,1.28
nouns,4.4
verbs,5.1
pronouns,6.54
particles,7.0
punctuation marks,4.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.96
full verbs,3.76
split verbs,0.5
nominative,1.3
accusative,1.76
dative,1.66
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.4
dative obj,0.52
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.92
gen+prep obj,0.28
present forms,0.82
past forms,1.94
perfect forms,0.14
pqp forms,0.22
perfect+pqp forms,0.4
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.36
all futur forms,0.04
subj 1 forms,0.08
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.14
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.04
comp+superlative,0.1
conjunctions,0.92
subjunctions,0.34
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.2
question words,0.16
question marks,0.0
subj/pred inversions,1.04
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.64
concessive,2.24
conditional,45.32
consecutive,0.02
final,3.92
interrogative,1.58
modal,15.26
other,67.34
temporal,47.32
A1 features,8
A1 features summed,2.2800000000000002
A2 features,8
A2 features summed,75.82000000000001
B1 features,5
B1 features summed,51.660000000000004
level features (all),46
level features (all) summed,51.34
