Feature,Value
words per sent,24.52
LIX,38.87562805872757
# words,1226
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.44868035190615835
adjectives,1.12
nouns,3.4
verbs,4.22
pronouns,6.16
particles,5.7
punctuation marks,3.84
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.78
full verbs,3.26
split verbs,0.48
nominative,0.86
accusative,1.62
dative,1.36
genitive,0.18
gen modifiers,0.12
prep with gen,0.0
all genitives,0.14
accusative obj,1.36
dative obj,0.3
genitive obj,0.02
prepositional obj,0.28
acc+dat obj,1.66
gen+prep obj,0.3
present forms,0.3
past forms,1.96
perfect forms,0.06
pqp forms,0.22
perfect+pqp forms,0.42
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.76
subjunctions,0.36
relative clauses,0.22
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.28
question words,0.12
question marks,0.0
subj/pred inversions,1.02
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.88
concessive,2.2
conditional,35.92
consecutive,0.02
final,2.54
interrogative,1.46
modal,14.62
other,51.66
temporal,36.68
A1 features,8
A1 features summed,1.9400000000000002
A2 features,8
A2 features summed,62.52
B1 features,6
B1 features summed,40.6
level features (all),45
level features (all) summed,43.70000000000001
