Feature,Value
words per sent,26.12
LIX,41.357366003062786
# words,1306
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4901129943502825
adjectives,1.34
nouns,3.58
verbs,4.86
pronouns,6.76
particles,5.78
punctuation marks,3.74
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.86
full verbs,3.58
split verbs,0.44
nominative,0.74
accusative,2.16
dative,1.5
genitive,0.16
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.72
dative obj,0.58
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,2.3
gen+prep obj,0.38
present forms,0.34
past forms,2.06
perfect forms,0.04
pqp forms,0.2
perfect+pqp forms,0.48
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.0
subj 1 forms,0.16
subj 2 forms,0.02
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.06
comp+superlative,0.08
conjunctions,0.98
subjunctions,0.26
relative clauses,0.36
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.22
question words,0.16
question marks,0.0
subj/pred inversions,0.74
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.18
concessive,2.22
conditional,40.26
consecutive,0.02
final,3.14
interrogative,1.5
modal,14.94
other,58.36
temporal,40.98
A1 features,7
A1 features summed,2.2
A2 features,9
A2 features summed,68.63999999999999
B1 features,6
B1 features summed,45.1
level features (all),45
level features (all) summed,48.22000000000002
