Feature,Value
words per sent,25.22
LIX,35.29137192704203
# words,1261
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3544827586206897
adjectives,1.04
nouns,3.24
verbs,4.8
pronouns,6.1
particles,4.84
punctuation marks,5.16
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.58
aux verbs,0.72
full verbs,3.36
split verbs,0.32
nominative,1.28
accusative,1.68
dative,0.84
genitive,0.12
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.22
dative obj,0.38
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.6
gen+prep obj,0.24
present forms,1.4
past forms,1.7
perfect forms,0.0
pqp forms,0.12
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.08
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.1
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.04
comp+superlative,0.12
conjunctions,0.72
subjunctions,0.26
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.16
question words,0.32
question marks,0.14
subj/pred inversions,1.16
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.08
concessive,2.24
conditional,44.2
consecutive,0.02
final,3.68
interrogative,1.58
modal,15.2
other,65.24
temporal,46.02
A1 features,7
A1 features summed,2.32
A2 features,8
A2 features summed,73.8
B1 features,5
B1 features summed,50.14000000000001
level features (all),41
level features (all) summed,45.099999999999994
