Feature,Value
words per sent,20.46
LIX,26.422854349951123
# words,1023
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.27806563039723664
adjectives,0.86
nouns,3.0
verbs,3.42
pronouns,3.66
particles,4.84
punctuation marks,4.64
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.98
full verbs,1.64
split verbs,0.24
nominative,1.4
accusative,0.64
dative,0.92
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.48
dative obj,0.3
genitive obj,0.0
prepositional obj,0.16
acc+dat obj,0.78
gen+prep obj,0.16
present forms,1.02
past forms,1.18
perfect forms,0.0
pqp forms,0.06
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.58
subjunctions,0.14
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.14
question marks,0.06
subj/pred inversions,1.34
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.56
concessive,2.2
conditional,39.3
consecutive,0.02
final,2.88
interrogative,1.46
modal,14.86
other,55.96
temporal,39.72
A1 features,6
A1 features summed,1.66
A2 features,7
A2 features summed,65.55999999999999
B1 features,5
B1 features summed,43.5
level features (all),35
level features (all) summed,33.94
