Feature,Value
words per sent,29.44
LIX,41.668260869565216
# words,1472
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3872901678657074
adjectives,1.08
nouns,4.18
verbs,5.36
pronouns,7.4
particles,6.14
punctuation marks,5.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,0.92
full verbs,3.9
split verbs,0.26
nominative,1.28
accusative,2.0
dative,1.52
genitive,0.08
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,1.48
dative obj,0.46
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,1.94
gen+prep obj,0.34
present forms,1.14
past forms,1.94
perfect forms,0.04
pqp forms,0.16
perfect+pqp forms,0.36
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.08
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.02
all subj forms,0.14
imperatives,0.08
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.78
subjunctions,0.16
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.22
question words,0.36
question marks,0.02
subj/pred inversions,1.06
placeholder 'es',0.06
'brauchen' constr,0.02
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.06
causal,25.94
concessive,2.24
conditional,41.98
consecutive,0.02
final,3.42
interrogative,1.52
modal,15.06
other,60.9
temporal,42.82
A1 features,9
A1 features summed,2.2
A2 features,9
A2 features summed,70.8
B1 features,6
B1 features summed,47.24
level features (all),52
level features (all) summed,52.10000000000002
