Feature,Value
words per sent,25.46
LIX,41.48513747054203
# words,1273
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.29765013054830286
adjectives,1.06
nouns,3.64
verbs,4.98
pronouns,4.68
particles,6.02
punctuation marks,4.92
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.5
aux verbs,0.88
full verbs,3.54
split verbs,0.38
nominative,1.04
accusative,1.26
dative,1.14
genitive,0.02
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.04
dative obj,0.44
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.48
gen+prep obj,0.26
present forms,0.92
past forms,1.62
perfect forms,0.06
pqp forms,0.18
perfect+pqp forms,0.44
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.04
subj 1 forms,0.04
subj 2 forms,0.06
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.12
imperatives,0.1
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.12
comp+superlative,0.14
conjunctions,0.86
subjunctions,0.32
relative clauses,0.54
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.3
question words,0.16
question marks,0.08
subj/pred inversions,0.94
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.8
concessive,2.24
conditional,43.6
consecutive,0.02
final,3.6
interrogative,1.58
modal,15.18
other,64.46
temporal,45.06
A1 features,9
A1 features summed,2.4800000000000004
A2 features,8
A2 features summed,72.78
B1 features,6
B1 features summed,49.480000000000004
level features (all),46
level features (all) summed,45.039999999999985
