Feature,Value
words per sent,24.5
LIX,38.86734693877551
# words,1225
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.37412095639943743
adjectives,1.28
nouns,3.38
verbs,4.66
pronouns,5.88
particles,5.36
punctuation marks,3.84
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.46
aux verbs,0.82
full verbs,3.24
split verbs,0.32
nominative,1.1
accusative,1.54
dative,1.5
genitive,0.08
gen modifiers,0.04
prep with gen,0.0
all genitives,0.06
accusative obj,1.26
dative obj,0.62
genitive obj,0.02
prepositional obj,0.44
acc+dat obj,1.88
gen+prep obj,0.46
present forms,1.14
past forms,1.28
perfect forms,0.1
pqp forms,0.12
perfect+pqp forms,0.18
past aux forms,0.16
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.16
subj 1 forms,0.04
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.06
passive voice,0.04
passive with agens,0.02
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.66
subjunctions,0.32
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.2
question marks,0.04
subj/pred inversions,1.18
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.94
concessive,2.22
conditional,39.96
consecutive,0.02
final,3.04
interrogative,1.48
modal,14.88
other,57.32
temporal,40.38
A1 features,9
A1 features summed,2.2
A2 features,9
A2 features summed,67.34
B1 features,8
B1 features summed,44.32000000000001
level features (all),47
level features (all) summed,44.72000000000001
