Feature,Value
words per sent,21.76
LIX,32.78941176470588
# words,1088
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.35275080906148865
adjectives,1.18
nouns,2.38
verbs,4.08
pronouns,5.1
particles,3.96
punctuation marks,4.84
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.96
full verbs,2.64
split verbs,0.14
nominative,0.9
accusative,1.3
dative,0.64
genitive,0.1
gen modifiers,0.06
prep with gen,0.02
all genitives,0.08
accusative obj,0.98
dative obj,0.28
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.26
gen+prep obj,0.22
present forms,0.78
past forms,1.36
perfect forms,0.12
pqp forms,0.08
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.04
passive voice,0.06
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.48
subjunctions,0.14
relative clauses,0.18
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.16
question words,0.12
question marks,0.12
subj/pred inversions,1.02
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.54
concessive,2.2
conditional,39.26
consecutive,0.02
final,2.88
interrogative,1.46
modal,14.86
other,55.8
temporal,39.6
A1 features,8
A1 features summed,1.52
A2 features,8
A2 features summed,65.75999999999999
B1 features,6
B1 features summed,43.52
level features (all),42
level features (all) summed,37.04
