Feature,Value
words per sent,38.66
LIX,53.30045525090532
# words,1933
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.414041404140414
adjectives,2.02
nouns,6.04
verbs,6.76
pronouns,8.7
particles,8.5
punctuation marks,6.52
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,1.26
full verbs,4.96
split verbs,0.82
nominative,2.04
accusative,2.36
dative,1.86
genitive,0.22
gen modifiers,0.18
prep with gen,0.02
all genitives,0.2
accusative obj,2.02
dative obj,0.64
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,2.66
gen+prep obj,0.28
present forms,0.96
past forms,2.72
perfect forms,0.1
pqp forms,0.22
perfect+pqp forms,0.66
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.1
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.02
comp+superlative,0.1
conjunctions,1.3
subjunctions,0.4
relative clauses,0.36
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.5
question words,0.2
question marks,0.02
subj/pred inversions,1.4
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.94
concessive,2.2
conditional,36.8
consecutive,0.02
final,2.66
interrogative,1.46
modal,14.66
other,52.7
temporal,37.46
A1 features,9
A1 features summed,3.46
A2 features,9
A2 features summed,64.68
B1 features,5
B1 features summed,41.5
level features (all),49
level features (all) summed,68.60000000000001
