Feature,Value
words per sent,25.14
LIX,34.52743038981703
# words,1257
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.31498079385403327
adjectives,0.62
nouns,3.28
verbs,4.2
pronouns,5.92
particles,4.74
punctuation marks,6.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,0.78
full verbs,2.78
split verbs,0.34
nominative,1.02
accusative,1.46
dative,1.2
genitive,0.04
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.18
dative obj,0.56
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.74
gen+prep obj,0.24
present forms,1.08
past forms,1.44
perfect forms,0.14
pqp forms,0.1
perfect+pqp forms,0.12
past aux forms,0.0
futur 1 forms,0.02
futur 2 forms,0.24
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.02
all subj forms,0.06
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.68
subjunctions,0.26
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.22
question words,0.3
question marks,0.1
subj/pred inversions,1.02
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,22.92
concessive,2.2
conditional,34.3
consecutive,0.02
final,2.32
interrogative,1.46
modal,14.52
other,48.42
temporal,34.46
A1 features,8
A1 features summed,2.2600000000000002
A2 features,9
A2 features summed,59.580000000000005
B1 features,6
B1 features summed,38.440000000000005
level features (all),45
level features (all) summed,43.24000000000003
