Feature,Value
words per sent,25.26
LIX,36.107189231987334
# words,1263
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.36929460580912865
adjectives,0.94
nouns,3.44
verbs,4.72
pronouns,5.94
particles,5.38
punctuation marks,4.76
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,1.04
full verbs,3.28
split verbs,0.42
nominative,1.1
accusative,1.62
dative,1.22
genitive,0.06
gen modifiers,0.02
prep with gen,0.02
all genitives,0.04
accusative obj,1.3
dative obj,0.36
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.66
gen+prep obj,0.2
present forms,1.1
past forms,1.78
perfect forms,0.18
pqp forms,0.08
perfect+pqp forms,0.32
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.26
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.8
subjunctions,0.3
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.26
question words,0.26
question marks,0.12
subj/pred inversions,1.1
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.04
concessive,2.2
conditional,36.98
consecutive,0.02
final,2.68
interrogative,1.46
modal,14.68
other,53.06
temporal,37.72
A1 features,9
A1 features summed,2.3600000000000003
A2 features,8
A2 features summed,63.42
B1 features,5
B1 features summed,41.6
level features (all),46
level features (all) summed,45.08000000000001
