Feature,Value
words per sent,33.34
LIX,47.077252549490105
# words,1667
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3752711496746204
adjectives,1.52
nouns,4.34
verbs,6.24
pronouns,7.68
particles,7.84
punctuation marks,5.62
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.48
aux verbs,1.26
full verbs,4.42
split verbs,0.48
nominative,1.1
accusative,2.1
dative,1.56
genitive,0.24
gen modifiers,0.08
prep with gen,0.06
all genitives,0.14
accusative obj,1.76
dative obj,0.58
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,2.34
gen+prep obj,0.38
present forms,1.1
past forms,2.22
perfect forms,0.08
pqp forms,0.28
perfect+pqp forms,0.72
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.36
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.04
comp+superlative,0.16
conjunctions,0.96
subjunctions,0.5
relative clauses,0.44
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.14
question marks,0.0
subj/pred inversions,1.4
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,24.26
concessive,2.2
conditional,37.48
consecutive,0.02
final,2.72
interrogative,1.46
modal,14.74
other,53.98
temporal,38.38
A1 features,7
A1 features summed,2.48
A2 features,8
A2 features summed,65.13999999999999
B1 features,5
B1 features summed,42.5
level features (all),43
level features (all) summed,59.67999999999999
