Feature,Value
words per sent,21.88
LIX,33.762998171846434
# words,1094
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4846938775510204
adjectives,1.02
nouns,2.52
verbs,4.3
pronouns,5.78
particles,4.68
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.8
full verbs,3.12
split verbs,0.3
nominative,0.48
accusative,1.86
dative,0.88
genitive,0.08
gen modifiers,0.04
prep with gen,0.0
all genitives,0.06
accusative obj,1.5
dative obj,0.5
genitive obj,0.02
prepositional obj,0.26
acc+dat obj,2.0
gen+prep obj,0.28
present forms,1.5
past forms,0.84
perfect forms,0.14
pqp forms,0.12
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.26
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.62
subjunctions,0.3
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.28
question words,0.16
question marks,0.06
subj/pred inversions,0.86
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.34
concessive,2.2
conditional,37.78
consecutive,0.02
final,2.8
interrogative,1.46
modal,14.78
other,54.32
temporal,38.66
A1 features,8
A1 features summed,1.92
A2 features,9
A2 features summed,63.86000000000001
B1 features,6
B1 features summed,42.5
level features (all),44
level features (all) summed,40.18000000000001
