Feature,Value
words per sent,27.48
LIX,39.70707423580786
# words,1374
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.39556135770234985
adjectives,1.28
nouns,3.6
verbs,5.18
pronouns,6.62
particles,6.02
punctuation marks,4.72
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.38
aux verbs,0.9
full verbs,3.72
split verbs,0.38
nominative,1.14
accusative,1.92
dative,1.06
genitive,0.02
gen modifiers,0.0
prep with gen,0.02
all genitives,0.02
accusative obj,1.42
dative obj,0.36
genitive obj,0.0
prepositional obj,0.36
acc+dat obj,1.78
gen+prep obj,0.36
present forms,0.62
past forms,2.14
perfect forms,0.08
pqp forms,0.22
perfect+pqp forms,0.46
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.94
subjunctions,0.46
relative clauses,0.32
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.24
question words,0.2
question marks,0.1
subj/pred inversions,1.2
placeholder 'es',0.12
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,25.16
concessive,2.22
conditional,40.24
consecutive,0.02
final,3.14
interrogative,1.5
modal,14.92
other,58.24
temporal,40.9
A1 features,9
A1 features summed,2.36
A2 features,8
A2 features summed,68.35999999999999
B1 features,5
B1 features summed,44.96
level features (all),49
level features (all) summed,49.12000000000004
