Feature,Value
words per sent,27.38
LIX,38.11776479181884
# words,1369
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.36600496277915634
adjectives,1.22
nouns,3.82
verbs,4.86
pronouns,6.06
particles,5.82
punctuation marks,5.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.32
aux verbs,1.0
full verbs,3.42
split verbs,0.6
nominative,1.48
accusative,1.72
dative,1.08
genitive,0.06
gen modifiers,0.0
prep with gen,0.0
all genitives,0.04
accusative obj,1.2
dative obj,0.48
genitive obj,0.04
prepositional obj,0.38
acc+dat obj,1.68
gen+prep obj,0.42
present forms,0.92
past forms,1.96
perfect forms,0.12
pqp forms,0.12
perfect+pqp forms,0.3
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.84
subjunctions,0.16
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.3
question words,0.2
question marks,0.0
subj/pred inversions,1.16
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,24.86
concessive,2.22
conditional,39.84
consecutive,0.02
final,3.02
interrogative,1.48
modal,14.86
other,56.96
temporal,40.18
A1 features,8
A1 features summed,2.5
A2 features,7
A2 features summed,67.6
B1 features,7
B1 features summed,44.2
level features (all),48
level features (all) summed,48.16000000000002
