Feature,Value
words per sent,29.58
LIX,43.03503718728871
# words,1479
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4273399014778325
adjectives,1.48
nouns,4.02
verbs,5.52
pronouns,7.2
particles,6.58
punctuation marks,4.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,0.98
full verbs,4.18
split verbs,0.32
nominative,1.24
accusative,2.08
dative,1.46
genitive,0.14
gen modifiers,0.14
prep with gen,0.0
all genitives,0.14
accusative obj,1.6
dative obj,0.52
genitive obj,0.0
prepositional obj,0.44
acc+dat obj,2.12
gen+prep obj,0.44
present forms,0.58
past forms,2.16
perfect forms,0.06
pqp forms,0.26
perfect+pqp forms,0.52
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.1
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,1.16
subjunctions,0.38
relative clauses,0.32
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.18
question words,0.24
question marks,0.1
subj/pred inversions,1.08
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.24
concessive,2.24
conditional,44.46
consecutive,0.02
final,3.76
interrogative,1.58
modal,15.24
other,65.88
temporal,46.42
A1 features,9
A1 features summed,2.48
A2 features,9
A2 features summed,75.08
B1 features,5
B1 features summed,50.580000000000005
level features (all),46
level features (all) summed,53.52000000000001
