Feature,Value
words per sent,26.94
LIX,38.966726057906456
# words,1347
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4270557029177719
adjectives,1.32
nouns,3.46
verbs,5.24
pronouns,6.6
particles,5.76
punctuation marks,4.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.52
aux verbs,1.02
full verbs,3.54
split verbs,0.4
nominative,1.12
accusative,2.04
dative,0.98
genitive,0.06
gen modifiers,0.02
prep with gen,0.02
all genitives,0.06
accusative obj,1.64
dative obj,0.42
genitive obj,0.02
prepositional obj,0.44
acc+dat obj,2.06
gen+prep obj,0.46
present forms,0.94
past forms,2.02
perfect forms,0.08
pqp forms,0.08
perfect+pqp forms,0.4
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.12
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.14
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.84
subjunctions,0.4
relative clauses,0.46
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.36
question words,0.14
question marks,0.06
subj/pred inversions,1.14
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.06
'brauchen'+'lassen' constr,0.06
causal,27.22
concessive,2.24
conditional,44.4
consecutive,0.02
final,3.76
interrogative,1.58
modal,15.22
other,65.74
temporal,46.28
A1 features,9
A1 features summed,2.5000000000000004
A2 features,8
A2 features summed,74.57999999999998
B1 features,6
B1 features summed,50.6
level features (all),51
level features (all) summed,49.52000000000003
