Feature,Value
words per sent,26.9
LIX,36.19368029739777
# words,1345
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.32463768115942027
adjectives,1.0
nouns,2.92
verbs,5.48
pronouns,6.38
particles,7.0
punctuation marks,3.84
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.54
aux verbs,0.96
full verbs,3.84
split verbs,0.48
nominative,0.8
accusative,1.92
dative,1.04
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.36
dative obj,0.32
genitive obj,0.0
prepositional obj,0.42
acc+dat obj,1.68
gen+prep obj,0.42
present forms,0.78
past forms,2.3
perfect forms,0.08
pqp forms,0.2
perfect+pqp forms,0.42
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.06
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,1.34
subjunctions,0.28
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.5
question words,0.2
question marks,0.06
subj/pred inversions,1.16
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,23.92
concessive,2.2
conditional,36.42
consecutive,0.02
final,2.62
interrogative,1.46
modal,14.64
other,52.26
temporal,37.04
A1 features,9
A1 features summed,3.3000000000000003
A2 features,7
A2 features summed,63.440000000000005
B1 features,5
B1 features summed,40.92
level features (all),44
level features (all) summed,48.74000000000002
