Feature,Value
words per sent,24.32
LIX,34.5996052631579
# words,1216
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4043478260869565
adjectives,1.24
nouns,3.74
verbs,4.34
pronouns,5.34
particles,5.32
punctuation marks,4.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.86
full verbs,3.16
split verbs,0.32
nominative,1.14
accusative,1.74
dative,1.04
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.38
dative obj,0.28
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,1.66
gen+prep obj,0.4
present forms,0.76
past forms,1.76
perfect forms,0.04
pqp forms,0.16
perfect+pqp forms,0.42
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.04
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.9
subjunctions,0.26
relative clauses,0.56
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.2
question words,0.12
question marks,0.06
subj/pred inversions,0.62
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,22.96
concessive,2.2
conditional,34.4
consecutive,0.02
final,2.34
interrogative,1.46
modal,14.52
other,48.58
temporal,34.62
A1 features,9
A1 features summed,1.9400000000000002
A2 features,8
A2 features summed,59.92
B1 features,6
B1 features summed,38.88
level features (all),44
level features (all) summed,43.48000000000001
