Feature,Value
words per sent,20.18
LIX,28.604182358771062
# words,1009
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.38617200674536256
adjectives,0.98
nouns,2.06
verbs,3.64
pronouns,4.38
particles,4.56
punctuation marks,4.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.66
full verbs,2.74
split verbs,0.42
nominative,0.62
accusative,1.52
dative,0.72
genitive,0.06
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.28
dative obj,0.3
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.58
gen+prep obj,0.24
present forms,0.52
past forms,1.82
perfect forms,0.08
pqp forms,0.14
perfect+pqp forms,0.18
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.02
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.58
subjunctions,0.26
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.16
question words,0.18
question marks,0.1
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.0
concessive,2.22
conditional,40.06
consecutive,0.02
final,3.12
interrogative,1.48
modal,14.88
other,57.92
temporal,40.72
A1 features,8
A1 features summed,1.74
A2 features,7
A2 features summed,67.52
B1 features,5
B1 features summed,44.559999999999995
level features (all),40
level features (all) summed,36.36000000000001
